"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
1870400615,"20150309T000000",635000,5,1.75,2240,4750,1,0,0,4,7,1120,1120,1920,0,98115,47.6727,-122.293,1980,4750
2426049113,"20150414T000000",459000,4,1.5,2020,9583,2,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625
6163900981,"20140528T000000",220000,3,1,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410
6825100015,"20140604T000000",437000,2,1.75,1500,6800,1,0,0,4,7,910,590,1942,0,98117,47.7004,-122.371,1450,6800
7611200195,"20150220T000000",709000,3,2,2360,18000,1,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300
8113101582,"20150415T000000",515000,5,3.5,2310,5249,2,0,0,3,8,1560,750,2000,0,98118,47.5463,-122.272,1900,7296
4221270290,"20141121T000000",544900,3,2.5,1990,4936,2,0,0,3,8,1990,0,2004,0,98075,47.5911,-122.018,2250,4815
7983000200,"20141005T000000",169575,3,1,1300,8284,1,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848
3832300090,"20140709T000000",215000,3,1,1200,7280,1,0,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400
534000075,"20140506T000000",329350,2,1,720,6687,1,0,0,3,6,720,0,1942,0,98117,47.7001,-122.362,840,6687
8651520240,"20140728T000000",540000,4,2,1990,29078,2,0,0,3,9,1990,0,1984,0,98074,47.6471,-122.057,2310,28353
3528000260,"20141111T000000",915000,4,2.5,3510,28052,2,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295
567000672,"20140930T000000",342000,3,3,1260,1251,2,0,0,3,7,1040,220,2003,0,98144,47.5943,-122.296,1780,7715
8562700410,"20150415T000000",528000,5,1.75,2780,7786,1,0,0,3,8,1390,1390,1966,0,98052,47.6694,-122.157,2130,7918
9842300485,"20150311T000000",380000,2,1,1040,7372,1,0,0,5,7,840,200,1939,0,98126,47.5285,-122.378,1930,5150
9521101015,"20140626T000000",725000,6,3,3110,5000,1.5,0,0,5,7,1810,1300,1921,0,98103,47.6631,-122.348,1600,4000
9499200220,"20140611T000000",234000,3,2,1640,5280,1.5,0,0,5,6,1640,0,1910,0,98002,47.3089,-122.213,1160,7875
3658700510,"20140724T000000",620000,4,2.75,2290,3060,1.5,0,0,5,7,1550,740,1928,0,98115,47.6793,-122.316,1460,3060
7575610170,"20150423T000000",200000,4,2.75,2210,13235,2,0,0,3,8,1730,480,1988,0,98003,47.3541,-122.303,1750,7542
1219000043,"20140509T000000",315000,5,1.75,2320,8100,1,0,0,4,7,1160,1160,1956,0,98166,47.4631,-122.341,1410,7271
8078400010,"20141118T000000",530000,4,2.25,2240,8376,1,0,0,3,8,1740,500,1984,0,98074,47.6323,-122.029,1890,7875
3336001515,"20150511T000000",426250,4,1,1610,6000,1.5,0,0,4,7,1510,100,1905,0,98118,47.5261,-122.266,1430,6000
923049400,"20141119T000000",185000,2,1,1390,11340,1,0,0,4,7,1390,0,1969,0,98168,47.4969,-122.3,1200,10224
9285800275,"20140814T000000",835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,98126,47.5705,-122.381,1990,5792
3332000615,"20150422T000000",389000,3,1,1330,3740,1.5,0,0,3,6,1330,0,1903,0,98118,47.5502,-122.274,1330,5053
8127700210,"20150427T000000",600000,2,1.75,1560,3200,1,0,0,5,7,880,680,1946,0,98199,47.6419,-122.394,2060,4940
2724201202,"20150304T000000",163000,2,2,1250,7543,1,0,0,3,7,1250,0,1962,0,98198,47.4051,-122.296,1250,7506
1788700160,"20150220T000000",195000,3,1,1260,8378,1,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496
3902300100,"20140512T000000",522000,4,2.25,1800,8623,1,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623
8725950020,"20140827T000000",695000,2,1.75,1570,1207,3,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.201,1570,1206
2215800050,"20150415T000000",785000,4,2.5,3440,56192,2,0,0,3,9,3440,0,1994,0,98053,47.6969,-122.046,3150,44431
1775800280,"20150226T000000",310000,5,2,2900,11970,2,0,0,4,7,2900,0,1969,0,98072,47.741,-122.095,1260,12398
284000025,"20150420T000000",1410000,2,2,2180,18525,1,1,4,5,9,1580,600,1952,0,98146,47.5036,-122.387,2480,21503
8813400155,"20141219T000000",808000,8,3.75,3460,4600,2,0,0,3,7,2860,600,1987,0,98105,47.6617,-122.289,2170,3750
6071000030,"20140722T000000",610000,5,2.75,2930,31411,1,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378
952001710,"20150303T000000",575000,4,1.75,1630,5750,1,0,0,3,7,1160,470,1947,0,98116,47.5674,-122.384,1640,5750
3300701285,"20140730T000000",452000,3,1.5,1250,4000,1,0,0,3,7,1250,0,1955,0,98117,47.6916,-122.379,1030,4000
7899800863,"20141001T000000",299900,3,2.5,1210,2046,2,0,0,3,9,920,290,2008,0,98106,47.5212,-122.357,1070,651
3204800520,"20150225T000000",399500,3,1.75,1410,7700,1,0,0,4,7,1410,0,1967,0,98056,47.5375,-122.176,1560,7700
3762900020,"20140624T000000",342500,2,1.75,1210,7507,1,0,0,3,7,1210,0,1982,0,98034,47.7078,-122.234,1840,7500
9406500350,"20141229T000000",207000,2,1.5,1068,1158,2,0,0,3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1278
1822069109,"20140910T000000",485000,3,2.5,2540,51836,1,0,0,4,8,1820,720,1976,0,98042,47.389,-122.088,1650,51836
3291800660,"20150313T000000",406000,3,1.75,1390,7904,1,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904
5210200184,"20140606T000000",452000,2,1.75,1740,5400,1,0,0,4,7,990,750,1946,0,98115,47.6971,-122.282,1980,5400
2797500030,"20150211T000000",355000,3,1,1650,10075,1,0,0,3,7,1170,480,1955,0,98177,47.7695,-122.359,1690,8125
7856620050,"20150225T000000",822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,98006,47.5632,-122.148,2930,10900
7504020400,"20150127T000000",615000,4,2.25,2360,15860,1,0,0,3,9,2360,0,1977,0,98074,47.6307,-122.051,2650,11798
1105000571,"20140610T000000",433000,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,0,98118,47.5412,-122.27,1780,6200
1919800090,"20141215T000000",625000,4,1.75,2410,6770,1,0,0,4,7,1220,1190,1924,0,98103,47.6946,-122.336,1440,6770
122029066,"20150508T000000",490000,3,1.75,2020,215622,2,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622
6654700250,"20140812T000000",381000,5,2.75,3060,6895,2,0,0,3,8,3060,0,2003,0,98042,47.3809,-122.098,2590,6895
6383000150,"20140806T000000",550000,3,1,1630,6009,1,0,3,4,8,1630,0,1954,0,98117,47.693,-122.383,2120,6009
1023089140,"20150106T000000",665000,3,2,1740,41275,1,0,0,3,8,1740,0,1974,1989,98045,47.4914,-121.763,2630,41275
6802200280,"20141110T000000",279000,3,2.5,2010,11618,2,0,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354
7550801225,"20140627T000000",500000,4,1,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000
2618300190,"20141224T000000",255000,3,1.5,1110,10296,1,0,0,5,7,1110,0,1964,0,98042,47.422,-122.153,1330,10296
2893000610,"20140624T000000",252000,3,2.25,1670,7881,1,0,0,4,7,1190,480,1977,0,98031,47.4105,-122.18,1870,7820
1024069037,"20140915T000000",525000,3,2,1600,16530,1,0,0,5,7,1600,0,1967,0,98075,47.5821,-122.016,1850,41006
722039087,"20150504T000000",329000,2,1,990,57499,1,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442
3528000140,"20141023T000000",899000,4,2.5,3720,30649,2,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434
726059483,"20141121T000000",660000,5,3.5,3160,5175,2,0,0,3,9,3160,0,2014,0,98011,47.755,-122.216,2100,9351
2212900180,"20141229T000000",220000,3,1,1230,9720,1,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.138,1230,9720
1321059013,"20150319T000000",725000,4,2.5,3750,218506,2,0,0,3,10,3750,0,1991,0,98092,47.3045,-122.103,2540,39413
3271301175,"20140815T000000",661000,2,1,1260,5800,1,0,0,4,7,1260,0,1939,0,98199,47.6501,-122.409,1830,5800
7334602070,"20140804T000000",290000,3,1.75,1710,10950,1,0,0,3,7,1060,650,1967,0,98045,47.4678,-121.745,1180,10950
1440700190,"20140623T000000",269950,4,2.5,2540,8400,2,0,0,5,7,2540,0,1977,0,98032,47.3754,-122.277,1600,8050
5014000100,"20140924T000000",537000,4,2,1720,6413,1,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413
3205200640,"20150330T000000",427200,3,1,1030,8400,1,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400
774101755,"20150417T000000",320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346
3172600095,"20140708T000000",371500,3,1,1650,6400,1,0,0,4,7,980,670,1954,0,98106,47.52,-122.365,1230,6400
952005863,"20150505T000000",643950,3,2.25,1760,2122,3,0,0,3,9,1760,0,2015,0,98116,47.5633,-122.385,1420,1618
1118001295,"20141203T000000",2200000,4,3,3540,11098,2,0,0,3,10,3000,540,1940,0,98112,47.634,-122.288,3430,8214
2769602475,"20140509T000000",490000,2,1,1840,3300,1.5,0,0,4,6,1130,710,1910,0,98107,47.6757,-122.362,1320,4000
1626079154,"20140520T000000",439000,3,2,2010,251341,2,0,0,3,8,1510,500,2003,0,98019,47.7416,-121.91,1780,108900
3558000130,"20140909T000000",350000,3,2.75,2370,4632,2,0,0,3,7,2370,0,2002,0,98038,47.3794,-122.022,2290,5012
4025300135,"20150508T000000",451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125
868001705,"20150206T000000",1465000,3,1.5,2480,9900,2,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288
3574801350,"20141120T000000",410000,3,2,1410,8088,1,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401
2423020260,"20140814T000000",461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420
2968800645,"20150428T000000",215000,3,1,960,7200,1,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620
4302200695,"20140828T000000",270000,2,1,1000,10320,1,0,0,3,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160
3885803044,"20140902T000000",1875000,4,5,5810,7440,2,0,0,3,10,3790,2020,2004,0,98033,47.6878,-122.212,3010,7200
2586800210,"20150421T000000",425000,5,2,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676
2767603615,"20140903T000000",481000,2,2.25,1290,1137,3,0,0,3,8,1290,0,2007,0,98107,47.6718,-122.382,1290,1332
808300460,"20140811T000000",415000,4,2.5,2230,5743,2,0,0,3,7,2230,0,2002,0,98019,47.7245,-121.957,2490,6300
5420300210,"20141007T000000",258000,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184,1420,7462
1646502055,"20140613T000000",530100,3,1,1540,3399,1.5,0,0,3,7,1200,340,1926,0,98117,47.6853,-122.359,1500,3914
7280300375,"20150122T000000",536000,5,2.25,2650,9140,1,0,1,3,8,1350,1300,1965,0,98177,47.7772,-122.387,2700,7800
3622059088,"20140513T000000",450000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,98042,47.3549,-122.111,1440,42180
6690500060,"20140724T000000",530000,3,1,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030
8944600200,"20140623T000000",550000,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350
1524079156,"20140610T000000",435000,5,2.25,1970,15247,1,0,0,3,7,1450,520,1986,0,98024,47.5669,-121.905,1300,10800
2025049203,"20140610T000000",399950,2,1,710,1157,2,0,0,4,7,710,0,1943,0,98102,47.6413,-122.329,1370,1173
1931300688,"20150429T000000",533000,3,3,1280,1085,3,0,0,3,8,1280,0,2004,0,98103,47.6569,-122.346,1300,1310
5113400535,"20140507T000000",750000,3,2.75,2520,5401,1,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036
2591780180,"20140813T000000",365000,5,2.75,3260,9253,2,0,0,3,8,3260,0,2004,0,98042,47.3674,-122.07,2770,8067
1823069059,"20140611T000000",355000,1,1.75,750,20339,1,0,0,4,4,550,200,1946,0,98059,47.4756,-122.09,2020,23958
3224059107,"20150508T000000",649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,0,98056,47.5279,-122.199,2680,9430
2155500030,"20150428T000000",380000,4,1.75,1720,9600,1,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
2026049155,"20150320T000000",372500,3,1.75,1680,8648,1,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147
8121100395,"20140624T000000",425000,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,98118,47.5681,-122.285,1410,6180
9485760050,"20140826T000000",297950,3,2,1390,5127,1,0,0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019
1232002015,"20140605T000000",466500,3,1,1430,3840,1,0,0,3,7,950,480,1945,0,98117,47.6847,-122.381,1430,3840
7511000140,"20140808T000000",994000,4,2.5,3470,20445,2,0,0,4,10,3470,0,1963,0,98040,47.547,-122.219,3360,21950
9510310030,"20140728T000000",535000,4,2.75,2710,45963,2,0,0,3,9,2710,0,1995,0,98045,47.4745,-121.724,2710,33955
7950302121,"20140716T000000",289000,2,1.5,1010,1309,2,0,0,3,7,860,150,2007,0,98118,47.5659,-122.286,1190,3060
2862100205,"20140930T000000",469950,5,2,1220,4200,1,0,0,4,6,1090,130,1921,0,98105,47.6677,-122.321,1790,4200
1898200080,"20150312T000000",349000,3,2.5,2550,7709,2,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250
4188000640,"20140911T000000",775000,4,2.5,2540,28563,1,0,0,3,10,2540,0,1984,0,98052,47.7185,-122.114,2790,20301
1742800030,"20140612T000000",578000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600
764000155,"20141107T000000",415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,98022,47.1996,-122.003,1670,7200
9324800220,"20140917T000000",600000,4,2.5,2070,8127,1.5,0,0,3,9,1590,480,1924,2003,98125,47.7316,-122.289,2050,8131
3500100189,"20140630T000000",300000,2,1,960,8153,1,0,0,3,6,960,0,1947,0,98155,47.7341,-122.3,1160,8199
8594400350,"20140520T000000",315000,3,2.25,1400,31626,1,0,0,2,7,1140,260,1987,0,98092,47.3029,-122.069,1680,35093
1873100060,"20140829T000000",693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659
3343901641,"20140827T000000",365000,3,2.25,2430,7614,1.5,0,0,3,8,1900,530,1979,0,98056,47.5065,-122.191,1720,11250
7885800900,"20140801T000000",359950,4,2.5,3010,5701,2,0,0,3,8,3010,0,2003,0,98042,47.3492,-122.152,3010,5772
7935000450,"20140919T000000",1050000,3,2.25,2480,15022,1,0,4,3,9,1330,1150,1967,2003,98136,47.5497,-122.396,2500,8178
4302700559,"20150327T000000",342000,3,1,1980,6450,1,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160
4027701265,"20150501T000000",480000,3,1.75,2920,21375,1,0,0,3,8,1850,1070,1961,0,98028,47.7666,-122.265,1540,8482
4139910180,"20150114T000000",1475000,5,4,4770,31570,2,0,0,3,12,4770,0,1990,0,98006,47.5468,-122.123,4520,32070
7135300026,"20141224T000000",160000,2,2,1040,4750,1,0,0,2,6,850,190,1950,0,98118,47.5293,-122.272,1350,5000
6117501250,"20140801T000000",569000,4,1.75,2400,21196,1,0,0,5,8,1590,810,1956,0,98166,47.4282,-122.347,2200,19134
7855400630,"20140922T000000",1030000,5,2.5,3050,8200,1,0,4,4,8,1650,1400,1962,0,98006,47.5647,-122.155,2970,8792
4058800500,"20140710T000000",416100,4,1.75,2320,5490,1,0,3,3,8,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200
2021069059,"20140626T000000",254600,3,2,1470,20000,1,0,0,4,7,1470,0,1968,0,98002,47.2973,-122.08,1390,30056
8964800695,"20150327T000000",1450000,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,0,98004,47.6204,-122.217,2230,11900
6613000375,"20150317T000000",1550000,4,3.5,3260,5000,2,0,0,5,9,2630,630,1937,0,98105,47.6598,-122.273,2600,5000
2215450100,"20150112T000000",330000,4,2.5,2240,7589,2,0,0,3,8,2240,0,1994,0,98030,47.3824,-122.207,2250,7300
8125200483,"20140609T000000",288350,3,1.5,1860,7963,1,0,0,3,7,1200,660,1963,0,98188,47.4513,-122.268,1800,10400
6306400140,"20140612T000000",1095000,0,0,3064,4764,3.5,0,2,3,7,3064,0,1990,0,98102,47.6362,-122.322,2360,4000
7525950110,"20140828T000000",1200000,4,3.25,3850,19842,2,0,3,3,11,3180,670,1989,0,98074,47.6239,-122.065,4320,19500
9550202140,"20141117T000000",1311000,4,3.75,3490,5625,2,0,0,3,9,2610,880,2014,0,98103,47.6685,-122.332,1940,5000
7772850060,"20141110T000000",290000,3,2.5,1420,3542,2,0,0,3,8,1310,110,2007,0,98133,47.7731,-122.343,1180,1622
3321049112,"20150222T000000",379900,4,2.5,3181,5831,2,0,0,3,8,3181,0,2014,0,98003,47.2716,-122.297,2056,24393
5249801440,"20150422T000000",570000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
7855900110,"20140718T000000",1088890,4,2.75,3460,11350,1,0,4,4,9,1780,1680,1974,0,98006,47.568,-122.153,3200,13874
8021700715,"20140514T000000",702500,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,0,98103,47.6923,-122.332,1320,4500
2770604575,"20150506T000000",560000,3,1.75,1930,6000,1,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000
9276200635,"20150430T000000",645000,3,1.75,1840,4255,1,0,0,3,7,940,900,1907,2005,98116,47.58,-122.392,1600,4255
4216500110,"20140515T000000",819995,5,2.75,3030,10335,2,0,0,3,9,3030,0,2013,0,98056,47.5305,-122.184,2720,11213
2856102336,"20150325T000000",652000,3,2,1700,4080,1,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100
1761100080,"20140717T000000",205000,3,1.75,1290,7210,1,0,0,3,7,1290,0,1984,0,98023,47.2889,-122.363,1350,7509
8929000060,"20141004T000000",351358,2,1.75,1210,1189,2,0,0,3,8,1210,0,2014,0,98029,47.5526,-121.998,1540,1672
104510230,"20141119T000000",252000,3,2,1540,7210,2,0,0,4,7,1540,0,1984,0,98023,47.3128,-122.351,1500,7210
9290850060,"20141022T000000",910000,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,98053,47.6903,-122.056,3360,35610
9304400010,"20140730T000000",975000,4,2.5,3240,35083,2,0,0,4,9,3240,0,1978,0,98005,47.6337,-122.154,3340,24501
1322049335,"20140528T000000",244615,3,2.5,2060,4030,2,0,0,3,7,2060,0,1999,0,98032,47.3909,-122.238,2060,4029
1232000950,"20150312T000000",532000,3,1,1110,4800,1.5,0,0,3,7,1110,0,1946,0,98117,47.6857,-122.378,1510,4320
7715600070,"20141212T000000",385000,3,1.75,1560,14288,1,0,0,3,6,780,780,1944,0,98125,47.7183,-122.306,1320,8928
4221970060,"20150506T000000",359000,4,2.5,2640,7883,2,0,0,3,8,2640,0,1990,0,98092,47.3124,-122.188,2150,7683
1521069070,"20150218T000000",204000,3,1,1040,7405,1,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405
8691300420,"20140804T000000",815000,5,3.5,3500,10794,2,0,0,3,10,3500,0,1996,0,98075,47.5887,-121.974,3110,10837
226059121,"20140813T000000",500000,3,2.75,1560,77536,1,0,0,3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449
3223039089,"20140929T000000",275000,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450
9262800171,"20150324T000000",252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654
825049073,"20140630T000000",441000,2,1.5,1190,3400,1,0,0,3,7,990,200,1919,0,98115,47.6726,-122.32,1410,3150
7202331420,"20140620T000000",650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587
626049058,"20150504T000000",275000,5,2.5,2570,17234,1,0,0,3,7,1300,1270,1959,0,98133,47.7753,-122.355,1760,7969
3389900965,"20140827T000000",625000,3,2.5,2330,3141,2,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265
524059322,"20150226T000000",999999,3,2.5,2100,4097,2,0,0,3,9,2100,0,2008,0,98004,47.5983,-122.2,1780,4764
5128000010,"20150105T000000",99000,2,1,960,8236,1,0,0,2,6,960,0,1948,0,98058,47.4698,-122.166,1260,8236
1370800225,"20150318T000000",2152500,4,3.25,3840,6214,1.5,0,3,4,10,2590,1250,1939,0,98199,47.6388,-122.406,3280,5915
2767602855,"20150429T000000",750000,5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,1750,4650
1771100030,"20150106T000000",335000,3,1,1120,9075,1,0,0,3,7,1120,0,1977,0,98077,47.7551,-122.072,1120,9705
9523100730,"20140523T000000",580000,3,2.5,1620,1173,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505
9264950420,"20140508T000000",347500,4,2.5,2460,7350,2,0,0,3,9,2460,0,1989,0,98023,47.3061,-122.349,2390,8568
1219000120,"20150402T000000",340000,4,1,1140,13440,1,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560
1788300010,"20141211T000000",179950,2,1,1200,9000,1,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600
616000140,"20150126T000000",315000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400
3670500710,"20140715T000000",405500,3,1.5,1010,8108,1,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108
2781600195,"20141117T000000",285000,1,1,1060,54846,1,1,4,3,5,1060,0,1935,0,98070,47.4716,-122.445,2258,31762
9276200890,"20150429T000000",450000,2,1.75,1760,2275,1.5,0,0,3,6,1040,720,1912,0,98116,47.5803,-122.393,1380,3750
3620069036,"20141021T000000",265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,0,98022,47.1803,-121.974,2050,43560
8021700495,"20140722T000000",503045,3,3,1560,2250,2,0,0,3,9,1560,0,2009,0,98103,47.6929,-122.333,1610,4500
2273600410,"20150505T000000",546000,3,3,1530,9999,1,0,0,4,7,1150,380,1983,0,98033,47.6869,-122.186,1530,8556
3578600201,"20140731T000000",650000,4,2.5,2860,5576,2,0,0,3,8,2860,0,2004,0,98028,47.745,-122.224,2290,10667
4137000540,"20150122T000000",329950,4,2.25,2140,8874,2,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789
9550204620,"20150512T000000",475000,3,1.75,1720,3825,1.5,0,0,3,7,1720,0,1925,0,98105,47.666,-122.327,2000,3825
7135520780,"20140506T000000",725126,4,2.5,3200,12369,2,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960
2397100975,"20150220T000000",1313000,6,3,2980,7200,1.5,0,2,3,8,2980,0,1911,0,98119,47.6366,-122.362,1720,3600
2695600190,"20150327T000000",416000,2,1,940,4264,1,0,0,5,7,940,0,1949,0,98126,47.5314,-122.378,1630,4472
5100403321,"20150318T000000",438000,2,1,1120,6380,1,0,0,3,7,1120,0,1942,1994,98115,47.6951,-122.316,1230,6380
1331900110,"20141008T000000",760000,4,2.5,2960,28005,2,0,0,3,10,2960,0,1989,0,98072,47.7477,-122.117,3510,35248
9188200570,"20140902T000000",333800,5,3,1980,3868,1,0,0,3,7,1220,760,1990,0,98118,47.5173,-122.275,1970,3868
4154302075,"20150116T000000",200000,2,1,830,7200,1,0,0,2,6,830,0,1920,0,98118,47.5604,-122.275,1150,6600
3065600270,"20150422T000000",226750,3,1.75,1070,6315,1,0,0,3,7,1070,0,1992,0,98023,47.2803,-122.356,1520,5707
2680700010,"20140724T000000",775000,4,2.5,2070,8473,1,0,0,4,8,1250,820,1976,0,98033,47.6608,-122.19,2070,9499
7129300400,"20140814T000000",400000,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554
3126049436,"20140912T000000",416000,3,2.5,1710,1296,3,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,1610,1282
2201501015,"20140502T000000",430000,4,1.5,1920,10000,1,0,0,4,7,1070,850,1954,0,98006,47.5725,-122.133,1450,10836
9477100060,"20140909T000000",445950,3,1.75,1300,7800,1,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344
1687000220,"20141016T000000",285000,4,2.5,2434,4400,2,0,0,3,8,2434,0,2007,0,98001,47.2874,-122.283,2434,4400
8078350280,"20150205T000000",613500,3,2.5,2350,7035,2,0,0,3,8,2350,0,1989,0,98029,47.5713,-122.02,2270,7192
1036450360,"20150107T000000",540000,4,2.5,2050,3784,2,0,0,3,8,2050,0,2001,0,98034,47.7189,-122.181,2050,3366
3031200205,"20140724T000000",415000,5,2.75,2060,8906,1,0,0,4,7,1220,840,1978,0,98118,47.5358,-122.289,1840,8906
9264030470,"20140611T000000",455000,4,2.5,3170,10688,2,0,2,3,9,3170,0,2001,0,98001,47.3179,-122.257,3100,12610
7701990300,"20140516T000000",862500,4,2.75,3280,24440,2,0,0,3,10,3280,0,1996,0,98077,47.7073,-122.07,3490,25138
3325069129,"20141216T000000",525000,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450
4302200590,"20150309T000000",375000,3,2.5,1770,5146,2,0,0,3,7,1770,0,1992,0,98106,47.5263,-122.356,1230,5160
1635500250,"20141124T000000",570000,4,2.5,2890,5801,2,0,0,3,9,2890,0,2005,0,98028,47.7349,-122.238,2890,6286
3971700981,"20141003T000000",415000,3,1.75,2650,7500,1.5,0,0,4,7,1590,1060,1962,0,98155,47.7716,-122.317,1340,7500
387000190,"20150430T000000",535000,4,2.5,2240,6920,1,0,0,5,8,1380,860,1974,0,98146,47.5011,-122.375,1540,7000
3224059033,"20141007T000000",555000,4,1.5,3050,82764,1,0,0,3,8,1650,1400,1966,0,98056,47.5266,-122.189,2930,10074
3304300300,"20150507T000000",579950,4,2.75,2460,8643,2,0,0,3,9,2460,0,2011,0,98059,47.4828,-122.133,3110,8626
2767600985,"20141204T000000",529950,3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250
1760650210,"20141201T000000",286950,4,2.5,1610,4052,2,0,0,3,7,1610,0,2013,0,98042,47.3603,-122.081,2110,4034
8121100325,"20150419T000000",575000,4,2.75,1960,4635,1,0,0,4,7,1000,960,1968,0,98118,47.5693,-122.285,1830,6180
1096100010,"20141028T000000",320000,2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,98155,47.745,-122.297,1210,7205
